userID-businessID,prediction
U130448902-B060865325,4.653477
U527760107-B705946094,4.796803
U997871636-B393217471,4.313746
U823345274-B706959001,4.562998
U380741007-B453011618,4.673545
U284213819-B290895242,4.186822
U466979491-B819645766,3.507255
U259426726-B214047059,3.751597
U478806351-B266045625,4.094804
U088033793-B050647176,3.871196
U759049512-B360055443,4.150433
U753766874-B385483967,4.281696
U601397111-B033825322,3.772757
U649338113-B304626672,4.002485
U937864816-B617868504,4.142920
U806612254-B951356040,4.242528
U464837508-B078134614,3.848402
U286314841-B314097954,4.065412
U165601844-B967334312,3.538533
U819354654-B087222218,3.985741
U084451623-B661848659,4.050010
U360004587-B355447697,3.864315
U455584696-B440024193,4.406734
U482924782-B548376334,4.391103
U356551967-B824258200,4.227040
U539847086-B594312245,4.075921
U539240646-B170256877,3.853123
U034396751-B721829836,4.167876
U614366931-B625274476,4.692084
U225256826-B295064932,3.212886
U377901838-B749511650,4.438936
U490377019-B860564468,4.399242
U419101305-B736692882,4.305091
U029727986-B975516107,4.379859
U854932658-B426936449,4.519315
U987897889-B311285047,4.125220
U680133224-B020982904,3.705627
U793324755-B479494258,4.030464
U697078120-B736531675,4.750564
U433983764-B912924199,4.062851
U037013196-B904481212,3.582279
U205667849-B290536642,4.437429
U851462001-B596501826,4.116024
U603663558-B529648075,4.481396
U396002998-B959272461,4.588150
U358564893-B027884087,4.237187
U098894096-B374864161,4.939181
U984413572-B411465886,4.611561
U796842991-B359652351,4.104546
U827182046-B913158510,3.846980
U233310201-B523291804,4.706843
U655290092-B063239537,4.161087
U795968522-B592181534,4.621258
U865079707-B022670058,3.579012
U236813278-B457806357,4.373370
U527004637-B642940827,4.792343
U232338387-B886540050,4.212863
U187532149-B568696171,4.200015
U832610595-B656487178,4.059185
U105928486-B375139801,4.326302
U639736663-B991928762,4.169814
U716752943-B450600381,4.287044
U071339330-B920599475,3.835885
U405315578-B493512298,4.455395
U396002998-B932674873,4.408269
U221341388-B132571163,4.054540
U204777473-B006442191,3.677925
U335981813-B996306675,4.662987
U560183008-B400340456,4.338451
U495166401-B469610885,3.367757
U919927836-B555425361,4.435218
U560084388-B438154767,4.757748
U674664964-B716109571,4.301102
U609092481-B408863978,3.393509
U817476544-B707873793,3.899258
U098817984-B074230371,4.417113
U079408376-B317298561,3.858815
U705522151-B250794334,4.322715
U672027196-B399403726,3.891341
U817814545-B739504870,4.168724
U124636008-B160944272,4.497260
U976449501-B840405965,3.809911
U890891598-B411937405,4.140243
U752236286-B068230210,3.764664
U827182046-B558203555,4.278144
U906541138-B490801642,4.250095
U001268902-B896893935,4.132310
U907929715-B480619182,3.885061
U099338450-B417714214,4.346470
U952164594-B198311375,3.367388
U823848794-B788763244,4.361111
U637588426-B558203555,4.388749
U407101313-B347777865,3.616561
U305271448-B143811385,3.843607
U122741377-B627861658,4.293135
U915824294-B961816340,4.103164
U083454946-B697200982,4.113592
U950273603-B802583751,4.911128
U570436248-B013292728,4.123011
U329188562-B661853545,3.329744
U974726340-B379099562,3.942405
U046954012-B310200281,4.163434
U111492689-B311484487,4.374024
U848257195-B477404088,4.025575
U806612254-B713399287,4.370232
U495812323-B479078698,3.854434
U213031176-B507945851,3.931979
U430337253-B891703558,3.976001
U797476408-B945383914,3.617667
U139563837-B048132578,4.517483
U823979602-B525825501,4.649508
U440512343-B674856926,3.747529
U070991015-B006984008,4.741363
U032846306-B149693510,3.673272
U193573195-B716077417,3.993146
U473640112-B695561140,4.968014
U763318471-B252748838,3.814090
U877106195-B138387739,4.080066
U764809796-B244200087,3.920531
U956376368-B041399582,3.612575
U244184644-B066754220,4.296651
U652586329-B738177192,4.244187
U058381151-B968223678,4.029616
U360444302-B831416923,4.250472
U736470199-B857102135,4.775416
U670540865-B387566051,4.496404
U760494316-B604772165,4.559294
U042842380-B335009424,4.730691
U241675119-B954341992,4.269562
U545352209-B185895966,4.717776
U623065529-B452041284,3.687824
U427365002-B401382819,4.320595
U884511554-B758108203,4.090984
U917348545-B697245045,3.378886
U440530323-B758354065,4.854473
U895496960-B776590333,4.586113
U095116394-B096717028,4.223789
U834569843-B268383555,4.079060
U197540984-B218396656,4.488985
U726020211-B394794430,4.619386
U665340454-B824598194,4.132057
U253637344-B004826312,3.817395
U334103740-B941658815,3.929878
U136966073-B695561140,4.651238
U153275062-B226423380,3.540431
U517091810-B833256932,4.876630
U377578825-B499783544,4.715419
U302712074-B607876765,4.413130
U311440144-B775588862,4.856153
U415595583-B934798773,3.953391
U664743770-B229127684,4.258181
U706142930-B095264923,3.396160
U308414373-B318774206,4.273658
U158509258-B849057459,4.297931
U262163360-B633846876,4.483778
U776383267-B629920575,2.992088
U170140170-B026911151,3.992038
U510948056-B188389744,4.133025
U930389982-B830606124,4.136315
U782668014-B400340456,4.863476
U063540624-B504651544,4.368766
U559529225-B795562079,4.202189
U042373028-B144022987,4.869976
U603583360-B371987700,4.009794
U362287061-B769872986,3.871713
U359758135-B697110766,4.085735
U204777473-B221290178,3.656748
U243403035-B412069639,3.755034
U702813245-B249227715,4.297756
U835518478-B714711692,3.846889
U176806695-B853015349,4.631183
U865708030-B791489275,4.037562
U422375089-B588067124,4.489793
U884511554-B584526688,3.942841
U803012061-B288157436,3.611710
U136885790-B185542392,3.579827
U241674950-B969048969,4.699372
U819354654-B074963004,3.828911
U717184671-B356327698,3.749657
U484183079-B314916735,3.056090
U046896393-B870291538,4.091056
U690101300-B256639035,4.241805
U025021594-B216592091,4.586210
U628357723-B988190194,4.077061
U211353108-B609082143,3.866110
U762344802-B945783490,4.267254
U316322091-B676607483,4.342845
U559529225-B238319786,3.853203
U445383429-B203191119,4.561946
U835518478-B014808788,3.860631
U156088506-B336416126,4.380902
U652199863-B860488530,4.209245
U177374890-B004826312,4.341182
U872583824-B014949213,3.787036
U390244559-B191183683,4.825480
U523439097-B178024648,4.528620
U076668069-B904348700,3.548843
U377216287-B628775560,3.907373
U781759586-B407908316,3.928220
U702471663-B327119320,4.098875
U389826013-B139115360,4.562183
U986462909-B462009115,3.717750
U614302778-B505535993,3.850932
U825204314-B874070514,4.287631
U449161762-B082893054,3.897611
U328159885-B431164248,4.088185
U320754321-B309157636,4.150134
U995473804-B536511734,3.565835
U994550547-B345616528,4.137423
U189588146-B056473228,4.320553
U804850451-B155523247,4.238882
U786765746-B892581700,4.806226
U983183419-B347601251,3.932212
U423060162-B004416169,4.649881
U500048765-B046086564,4.654092
U334468145-B008717781,4.418083
U058294947-B988971213,5.027614
U961602059-B338219276,3.900752
U719926055-B418828579,3.957368
U563103181-B413186583,4.551826
U734998402-B018673730,3.986580
U429775555-B636036928,4.736402
U326028865-B731092714,4.173452
U641988758-B231600997,3.710236
U505189430-B520339395,4.183519
U672975103-B015484034,3.889525
U973041896-B713105353,4.391997
U597200710-B448302293,4.345559
U628388921-B671759251,4.589063
U963434973-B437005868,4.283896
U608975794-B160920530,3.360650
U530096928-B118472340,3.488739
U589141527-B104861370,3.922261
U101471414-B641518553,3.856466
U364489412-B829537643,4.167399
U255881250-B802006963,4.196149
U683276622-B113278209,4.832650
U503982932-B210485153,4.233340
U153528238-B079727933,3.819855
U389667690-B724309124,4.512510
U517229581-B980197577,3.822219
U367193786-B158763343,3.683492
U995171384-B603069072,3.555908
U358699544-B192272775,4.616780
U968839276-B958399597,4.464149
U942151473-B191490435,4.067947
U137926091-B036768175,4.318809
U701118593-B431164248,3.734813
U835114811-B314063753,3.795375
U367446620-B064222409,4.280167
U584531252-B696369347,4.351276
U492072845-B839539684,4.965860
U220262542-B624444303,3.900678
U516462404-B643362006,4.018917
U298435622-B911230231,3.398656
U246832891-B314209253,4.162561
U247925105-B447810530,3.617199
U444723639-B993431869,4.491592
U863076540-B469231755,3.841195
U888225589-B192924846,3.703685
U157660289-B740600442,4.388127
U390244559-B023742370,4.290557
U197754286-B694704232,4.479886
U271044421-B400053401,3.688019
U276790187-B196609479,4.140477
U455605761-B441508209,5.025846
U421509111-B988971213,3.716493
U317198942-B510418147,4.064859
U925176761-B573758028,3.660670
U244184644-B320312482,4.192803
U832782090-B958940981,4.190705
U806187395-B527451435,4.010487
U428179301-B761261417,3.935095
U295599268-B940617222,4.383256
U277412449-B967765826,4.513624
U121621184-B080796690,3.916202
U659957570-B349948313,4.320183
U014802143-B613078713,5.024406
U473755034-B587957285,4.319612
U778997791-B693147804,4.147033
U217229431-B881533464,4.381169
U119573621-B676108267,3.641515
U608975794-B664071014,3.651679
U920675299-B943073719,4.861076
U438492439-B527344477,4.753777
U874315333-B154639946,5.086677
U910233767-B338663707,4.801083
U548636945-B007789450,4.990313
U121134238-B476918926,3.707075
U332827225-B533557129,4.235361
U046896393-B208924908,4.216000
U068884647-B888852855,3.738914
U290098618-B290085775,4.688101
U140734799-B127961488,3.888330
U768861320-B102798737,4.429544
U112955437-B733139064,4.308565
U838990254-B996873430,3.683922
U547702815-B735079366,4.310690
U538347320-B207839880,3.252136
U526968693-B320312482,3.738091
U794132057-B232951302,4.366509
U426217769-B938261755,4.532516
U974000835-B148029041,4.984176
U993095566-B409674397,4.316598
U438817061-B091245063,4.443036
U800793014-B296979676,3.861994
U758474040-B501284451,4.010085
U453829260-B555897896,4.174616
U770244718-B390153491,4.375967
U055388994-B339488000,4.698869
U417572762-B219258571,4.151728
U120497812-B181440233,4.951637
U417412630-B746259782,3.501310
U810337624-B712958993,4.778573
U242533252-B316768616,3.712939
U619083173-B063767958,4.214069
U355061683-B044431903,3.950988
U748464782-B765900244,4.162425
U767004974-B997496545,4.113646
U679469593-B797646832,4.065846
U322970981-B870281358,3.877516
U970515198-B966439544,4.370767
U201942034-B214418501,4.296809
U927944304-B648631690,4.714821
U172918426-B279152436,4.940595
U815968251-B923089585,4.285770
U008965989-B225313235,4.017179
U853058169-B441508209,4.833617
U687215844-B078609029,4.565300
U593643124-B139097193,3.975338
U632434380-B437545080,4.403124
U243403035-B802911291,3.529244
U035769946-B286087341,3.243911
U122644688-B796760243,4.386227
U074821229-B736531675,4.096724
U954425159-B512463831,4.149217
U956426364-B420188175,4.648746
U329176565-B522421406,4.281906
U126644846-B421856390,4.386863
U411178714-B611572062,4.513500
U686469168-B487342455,4.272337
U601788644-B893172970,4.160799
U300210735-B616775796,4.433766
U196896253-B675593020,4.043800
U534688783-B080047168,3.415259
U961714868-B626469119,3.945519
U481196741-B896635521,4.947152
U871064758-B445368704,4.208049
U810260226-B400053401,3.479519
U272719524-B428661191,3.963681
U316656466-B012658770,4.004877
U299971211-B294160356,4.811224
U409725361-B156840991,4.692855
U067739795-B953844406,4.717887
U936395591-B520339395,4.742836
U878334137-B250035540,3.591515
U627708291-B842302414,3.540698
U935806480-B237974000,3.696182
U804061723-B127180607,4.771013
U365447251-B878000314,4.683941
U112558540-B291209062,3.788843
U759792648-B745490202,4.612987
U282902627-B251633288,4.471253
U202198391-B386811426,4.177739
U689201416-B762080398,3.742237
U470750649-B435342117,3.827627
U476077665-B393740734,3.251629
U482924782-B318071132,3.939359
U310486330-B229852987,3.687165
U791236683-B400176854,4.105025
U752821874-B861556468,3.556616
U893879463-B652135633,4.603039
U146202875-B209892435,4.448033
U352866145-B720940118,4.308237
U347108163-B617777712,4.497902
U101228312-B132222179,4.671692
U157650763-B718606040,3.925860
U342162014-B105997904,3.940611
U438492439-B514250345,4.915282
U215626241-B007098520,4.419242
U682391950-B483606397,4.864445
U941235932-B711443296,4.273869
U298435622-B514530760,3.009058
U931577446-B923694684,3.568798
U762495620-B447718970,5.028476
U040719609-B178395913,4.189288
U707478204-B545572478,4.412193
U302872598-B705909738,4.807076
U624669421-B591833445,4.270788
U118771482-B136239054,4.090432
U966610929-B551104191,3.988394
U193179935-B049011905,4.048837
U528414500-B032908387,3.809080
U096573155-B634032611,3.580959
U762864641-B374563224,3.810158
U147611572-B358787742,4.709805
U833515490-B600697471,3.622322
U718128811-B819889707,4.171835
U968380761-B990422228,3.948496
U062681925-B743282456,4.291663
U011666025-B089767063,3.134595
U231054044-B578186684,4.379586
U447667019-B208942274,4.240374
U192283374-B751362420,4.168757
U621808087-B067140529,3.113524
U272103691-B743238222,4.065371
U753868226-B788763244,4.554096
U313128748-B532133835,4.279220
U652616867-B871170605,4.041976
U716849342-B223704545,3.827074
U595006319-B169324117,4.637200
U471390331-B348940238,3.783937
U740583284-B287962372,3.709749
U996840081-B686329342,4.292349
U241887402-B760202813,4.250663
U954425159-B054866474,4.391079
U238369966-B068611872,4.055155
U057481841-B000825039,3.878246
U068884647-B214107050,3.706162
U413775103-B168016237,4.807330
U683080468-B007266662,4.672414
U314979564-B926417882,4.663971
U345507432-B961881343,4.615515
U145436868-B178024648,4.797653
U879990770-B187456998,4.658053
U300124322-B213329646,4.942013
U890368766-B715303893,4.345677
U530096928-B950139756,4.305725
U171613104-B256685881,4.842242
U455945220-B086236181,4.873313
U793324755-B190951043,3.823776
U514933058-B042975626,4.754849
U734712280-B645210355,3.893424
U084193021-B688965725,4.046746
U952289945-B582147500,4.488411
U621404390-B600561625,4.181616
U858269278-B616248785,4.175064
U858061187-B053369277,4.776000
U490858989-B119038646,4.664494
U803477408-B477282037,3.839428
U514418050-B791578079,3.535284
U890898595-B839949009,4.149126
U520389007-B786089249,4.764161
U561258692-B987329964,4.252971
U117404650-B398418949,4.723243
U061466516-B992817894,4.128945
U098008436-B693147804,4.587704
U100707187-B756881843,4.399760
U248954252-B675593020,4.142386
U790689250-B831481088,4.506101
U400552759-B489788945,4.380396
U681839962-B953503960,4.382761
U810260226-B339577393,3.630929
U752692072-B421839985,4.019270
U107313499-B426772213,4.002093
U371132233-B764199342,3.976034
U127651948-B353471540,3.747753
U959496151-B900108681,3.878769
U717387942-B794657036,4.661801
U316207484-B142768558,4.607907
U236363837-B629103357,4.963769
U874550130-B788393069,4.622049
U816376751-B568538820,3.471241
U832747111-B747556626,3.715290
U588215962-B447940059,4.608744
U193360956-B543973079,4.308942
U355648458-B642954647,4.377013
U345673504-B940660695,4.766453
U524197405-B015224368,3.818803
U662737793-B765970047,4.783006
U893463005-B478186313,3.979155
U272379312-B278772441,4.861724
U821454239-B364305397,4.372069
U752236286-B611268112,4.092579
U893463005-B523940532,4.037053
U246687133-B775111296,3.750165
U094590348-B648714724,4.284724
U927279040-B435599160,4.820870
U452153534-B091964627,4.106264
U800652585-B942955438,3.999553
U768330980-B605455354,4.544863
U963056401-B697183973,4.056020
U114838460-B542253724,4.644414
U122649783-B143811385,4.563941
U139653751-B948597855,4.445012
U245832924-B935354876,3.866988
U058968276-B243945020,4.044920
U352752077-B744570267,4.407737
U980504921-B619328006,4.043289
U243403035-B380874630,3.893298
U013737562-B008907248,4.540274
U840717673-B779224827,4.248600
U923196285-B704181645,4.483190
U845711229-B925843905,3.312197
U693942879-B725645707,4.688137
U042619316-B865988043,3.861687
U800377547-B940034835,3.951640
U906183623-B880239182,4.897404
U488310098-B018896308,3.457652
U671476884-B526377493,3.960867
U033589370-B789252042,4.294321
U341717794-B125935643,4.908061
U953050146-B918465989,4.984127
U301684240-B003674912,4.752359
U329678589-B820968234,4.074419
U994049341-B458679019,4.232626
U599777422-B141147290,4.411742
U608975794-B425735788,4.126817
U608975794-B312181321,3.688962
U476077665-B146357656,3.372312
U288297706-B535504254,4.213830
U770810296-B864581568,4.177378
U931577446-B902777030,4.005007
U401162430-B585886248,3.867882
U899066192-B180434492,4.279531
U540200973-B808177819,4.549424
U388098634-B220431734,4.220678
U867041462-B817488012,4.231058
U182262409-B381181674,4.128970
U169868744-B585643821,4.024399
